core_material,core_class,core_material_id,shell_material,shell_class,shell_material_id,core_Eg_eV,core_chi_eV,core_chi_is_estimated,shell_Eg_eV,shell_chi_eV,shell_chi_is_estimated,eps_shell,shell_dielectric_constant_source,band_alignment,dE_LUMO_eV,dE_HOMO_eV,core_radius_nm,shell_thick_nm,Nt_cm3,Vmax_V,hysteresis_window_V,on_off_ratio,retention_tau_s,endurance_cycles,Confinement_Asymmetry,formula_core,formula_shell,candidate_id,log10_on_off_ratio,band_align_Type_I_straddling_core_confines_shell,band_align_Type_I_straddling_shell_confines_core,band_align_Type_II_staggered,band_align_Type_III_broken_gap
AsClF8,inorganic,mp-27926,Ca3(SiAs2)2,inorganic,mp-540696,3.3906,1.5125791557741175,True,0.823,-1.0943521971305517,True,17.60917693,MP_DFPT_real,Type III (broken gap),-2.6069313529046694,5.174531352904669,1.550097943410205,2.826974017471542,8044358012721336.0,2.2157448230778,0.1467748014906407,6.339514721512055,10416529973.80502,1313076.3965281604,,AsClF8,Ca3(SiAs2)2,AsClF8__Ca3(SiAs2)2,0.8020560146899809,0,0,0,1
AsClF8,inorganic,mp-27926,Ca3(SiAs2)2,inorganic,mp-540696,3.3906,1.5125791557741175,True,0.823,-1.0943521971305517,True,17.60917693,MP_DFPT_real,Type III (broken gap),-2.6069313529046694,5.174531352904669,4.096554186714216,1.2047590977360922,6.200954601515222e+18,2.918140056065389,0.8791969490607697,534.7347265624127,10499735834.004086,98567.45015982677,,AsClF8,Ca3(SiAs2)2,AsClF8__Ca3(SiAs2)2,2.7281383888220727,0,0,0,1
K4Te8O23,inorganic,mp-1212432,K3Na2LiTeO6,inorganic,mp-559875,1.3387999999999995,-0.525106201664765,True,2.2126,-1.7441060217608095,True,45.483338480137625,penn_model_estimated,Type II (staggered),-1.2189998200960446,0.345199820096044,1.5357173389310967,1.2159589365992791,2.029364422722004e+18,3.241836625676178,1.1410288337205232,272.30984533126684,9957523299.646044,146485.5141982038,,K4Te8O23,K3Na2LiTeO6,K4Te8O23__K3Na2LiTeO6,2.435063343491069,0,0,1,0
K4Te8O23,inorganic,mp-1212432,K3Na2LiTeO6,inorganic,mp-559875,1.3387999999999995,-0.525106201664765,True,2.2126,-1.7441060217608095,True,45.483338480137625,penn_model_estimated,Type II (staggered),-1.2189998200960446,0.345199820096044,4.178811827918632,0.6835783349255101,1.773194619543179e+18,2.1580966981502026,0.8524683530329077,266.176356019573,1647375425.074014,152921.3316108908,,K4Te8O23,K3Na2LiTeO6,K4Te8O23__K3Na2LiTeO6,2.4251694752322686,0,0,1,0
K4Te8O23,inorganic,mp-1212432,K3Na2LiTeO6,inorganic,mp-559875,1.3387999999999995,-0.525106201664765,True,2.2126,-1.7441060217608095,True,45.483338480137625,penn_model_estimated,Type II (staggered),-1.2189998200960446,0.345199820096044,2.4257183903820927,1.0577980066997184,2.129689164820532e+18,4.444790814976226,1.4110188984395804,260.3431166283507,10202960442.430992,149963.76080708764,,K4Te8O23,K3Na2LiTeO6,K4Te8O23__K3Na2LiTeO6,2.415546099584812,0,0,1,0
K4Te8O23,inorganic,mp-1212432,K3Na2LiTeO6,inorganic,mp-559875,1.3387999999999995,-0.525106201664765,True,2.2126,-1.7441060217608095,True,45.483338480137625,penn_model_estimated,Type II (staggered),-1.2189998200960446,0.345199820096044,5.480499804892592,0.8525902192033794,2751233192114813.0,3.068865494418721,0.2055485937647686,6.199605195503429,4316607240.972685,1760320.291477373,,K4Te8O23,K3Na2LiTeO6,K4Te8O23__K3Na2LiTeO6,0.7923640335508836,0,0,1,0
Li2Te2O5,inorganic,mp-27811,Na6Si2Se7,inorganic,mp-16961,3.484700000000001,-1.2477191501576086,True,2.1551,-1.2673954341673643,True,47.72856089251736,penn_model_estimated,Type II (staggered),-0.0196762840097557,1.3492762840097567,5.528004143313951,0.556355282726098,4.515716221530943e+16,2.7358859981979804,0.539627970210337,30.116242410202204,9712220997.52523,691729.6702083964,,Li2Te2O5,Na6Si2Se7,Li2Te2O5__Na6Si2Se7,1.47880078418484,0,0,1,0
Li2Te2O5,inorganic,mp-27811,Na6Si2Se7,inorganic,mp-16961,3.484700000000001,-1.2477191501576086,True,2.1551,-1.2673954341673643,True,47.72856089251736,penn_model_estimated,Type II (staggered),-0.0196762840097557,1.3492762840097567,4.602811596127145,1.4003178891321408,1.1501465155530732e+16,3.1787749680334825,0.3968724474664692,10.6180672316245,9911067113.21851,1220015.669022203,,Li2Te2O5,Na6Si2Se7,Li2Te2O5__Na6Si2Se7,1.0260454708856326,0,0,1,0
Li2Te2O5,inorganic,mp-27811,Na6Si2Se7,inorganic,mp-16961,3.484700000000001,-1.2477191501576086,True,2.1551,-1.2673954341673643,True,47.72856089251736,penn_model_estimated,Type II (staggered),-0.0196762840097557,1.3492762840097567,1.954477083043104,2.846593799715188,1.1835922872147808e+17,2.429054184109274,0.5576550224323368,32.043186435650256,10028633578.943642,429001.7020263957,,Li2Te2O5,Na6Si2Se7,Li2Te2O5__Na6Si2Se7,1.5057356966322735,0,0,1,0
Li2Te2O5,inorganic,mp-27811,Na6Si2Se7,inorganic,mp-16961,3.484700000000001,-1.2477191501576086,True,2.1551,-1.2673954341673643,True,47.72856089251736,penn_model_estimated,Type II (staggered),-0.0196762840097557,1.3492762840097567,2.1257806323380177,2.464671885119846,2995090651264270.0,4.250920066290739,0.2896618751575555,4.4466878435676085,10375975785.352163,1593833.465628247,,Li2Te2O5,Na6Si2Se7,Li2Te2O5__Na6Si2Se7,0.6480366431493212,0,0,1,0
LiCaGaN2,inorganic,mp-570948,In3SnI5,inorganic,mp-568493,2.1319,-2.039274476066338,True,2.0773,-1.0554069718872392,True,51.02448511827227,penn_model_estimated,Type II (staggered),0.983867504179099,-0.9292675041790992,2.8489095741333434,2.166444731125641,1.659921755325319e+16,2.0990797832405947,0.2739090975873763,10.695142688274885,1004677613.2354834,939148.716829249,,LiCaGaN2,In3SnI5,LiCaGaN2__In3SnI5,1.0291865830465872,0,0,1,0
LiCaGaN2,inorganic,mp-570948,In3SnI5,inorganic,mp-568493,2.1319,-2.039274476066338,True,2.0773,-1.0554069718872392,True,51.02448511827227,penn_model_estimated,Type II (staggered),0.983867504179099,-0.9292675041790992,3.825883705513543,2.5400880153110386,2.3803884352423373e+18,2.057887589146034,0.7419324087259169,194.4787824977765,8163100946.380811,131056.38530117855,,LiCaGaN2,In3SnI5,LiCaGaN2__In3SnI5,2.2888722270150796,0,0,1,0
LiCaGaN2,inorganic,mp-570948,In3SnI5,inorganic,mp-568493,2.1319,-2.039274476066338,True,2.0773,-1.0554069718872392,True,51.02448511827227,penn_model_estimated,Type II (staggered),0.983867504179099,-0.9292675041790992,2.7563490005042404,0.46886392957661,1.770318190117862e+18,1.995944787244535,0.6818862363178988,271.4108009030412,53326.35088646412,160053.48254162155,,LiCaGaN2,In3SnI5,LiCaGaN2__In3SnI5,2.4336271265928913,0,0,1,0
LiCaGaN2,inorganic,mp-570948,In3SnI5,inorganic,mp-568493,2.1319,-2.039274476066338,True,2.0773,-1.0554069718872392,True,51.02448511827227,penn_model_estimated,Type II (staggered),0.983867504179099,-0.9292675041790992,5.866185641350872,1.8700761849487744,7.482353029878126e+18,1.4234975825539475,0.6204802568184417,470.7783981292447,158881690.20867667,93979.00307681976,,LiCaGaN2,In3SnI5,LiCaGaN2__In3SnI5,2.6728165268381274,0,0,1,0
K2PS3,inorganic,mp-1202353,NaCdF3,inorganic,mp-4360,2.8872754990580787,-1.5538112541715474,True,3.482,-1.1952256045343792,True,6.356607703329165,MP_DFPT_real,Type II (staggered),0.3585856496371682,-0.9533101505790896,3.069813188190325,0.9649792047328414,1307191243878807.2,2.244469458354242,0.1062258744820281,4.270021099029228,291241.1174056731,2149517.299186264,,K2PS3,NaCdF3,K2PS3__NaCdF3,0.6304300209663186,0,0,1,0
K2PS3,inorganic,mp-1202353,NaCdF3,inorganic,mp-4360,2.8872754990580787,-1.5538112541715474,True,3.482,-1.1952256045343792,True,6.356607703329165,MP_DFPT_real,Type II (staggered),0.3585856496371682,-0.9533101505790896,5.713820845079691,0.592940350135043,1.580436275211529e+16,3.1020262119546222,0.4700374267620224,14.455634685670509,32209.5013789006,1000319.4487953938,,K2PS3,NaCdF3,K2PS3__NaCdF3,1.1600371644558813,0,0,1,0
K2PS3,inorganic,mp-1202353,NaCdF3,inorganic,mp-4360,2.8872754990580787,-1.5538112541715474,True,3.482,-1.1952256045343792,True,6.356607703329165,MP_DFPT_real,Type II (staggered),0.3585856496371682,-0.9533101505790896,4.2908773690351705,1.6631922380411768,5562826282428105.0,4.542826656945449,0.4622757200727582,7.301794581437106,16148702.837831544,1312102.8169867047,,K2PS3,NaCdF3,K2PS3__NaCdF3,0.863429610946875,0,0,1,0
K2PS3,inorganic,mp-1202353,NaCdF3,inorganic,mp-4360,2.8872754990580787,-1.5538112541715474,True,3.482,-1.1952256045343792,True,6.356607703329165,MP_DFPT_real,Type II (staggered),0.3585856496371682,-0.9533101505790896,2.531002097173538,1.0309041443182032,6.758207263325521e+17,2.2760767244070115,0.8028916320498167,115.39247758940634,398427.8151699914,224942.7308323495,,K2PS3,NaCdF3,K2PS3__NaCdF3,2.062177498179377,0,0,1,0
Ga2Te2Cl7,inorganic,mp-542662,KSb(PSe3)2,inorganic,mp-7123,1.4191,0.0538551982041681,True,1.8059,-0.9632647838301084,True,13.27895447666667,MP_DFPT_real,Type II (staggered),-1.0171199820342764,0.6303199820342765,2.578920047714504,1.7971425985960583,9.69283615920069e+17,2.906178385766455,0.7146079631853686,123.51918342011852,397140346.3052383,179894.29774636796,,Ga2Te2Cl7,KSb(PSe3)2,Ga2Te2Cl7__KSb(PSe3)2,2.0917344118994587,0,0,1,0
Ga2Te2Cl7,inorganic,mp-542662,KSb(PSe3)2,inorganic,mp-7123,1.4191,0.0538551982041681,True,1.8059,-0.9632647838301084,True,13.27895447666667,MP_DFPT_real,Type II (staggered),-1.0171199820342764,0.6303199820342765,4.365102332125449,1.2610998034606715,3.9524833258420696e+16,3.98988766270524,0.5647045767051158,23.43620193450505,17271035.71771984,726432.5218943151,,Ga2Te2Cl7,KSb(PSe3)2,Ga2Te2Cl7__KSb(PSe3)2,1.3698872313846098,0,0,1,0
Ga2Te2Cl7,inorganic,mp-542662,KSb(PSe3)2,inorganic,mp-7123,1.4191,0.0538551982041681,True,1.8059,-0.9632647838301084,True,13.27895447666667,MP_DFPT_real,Type II (staggered),-1.0171199820342764,0.6303199820342765,3.8042669338860415,2.2203691005214354,1009556333763807.8,2.6183498059960546,0.0699328912719082,2.795612477062664,4331219225.774514,2177890.1289728056,,Ga2Te2Cl7,KSb(PSe3)2,Ga2Te2Cl7__KSb(PSe3)2,0.44647697010031784,0,0,1,0
Ga2Te2Cl7,inorganic,mp-542662,KSb(PSe3)2,inorganic,mp-7123,1.4191,0.0538551982041681,True,1.8059,-0.9632647838301084,True,13.27895447666667,MP_DFPT_real,Type II (staggered),-1.0171199820342764,0.6303199820342765,4.18344740730868,1.6963971198832286,2.6145341585184773e+18,3.894058148676288,1.0978542378795444,267.1460931271123,228570259.71099177,124087.37191517257,,Ga2Te2Cl7,KSb(PSe3)2,Ga2Te2Cl7__KSb(PSe3)2,2.4267488272340905,0,0,1,0
Li2O2,inorganic,mp-841,NaCO3,inorganic,mp-1120755,1.9743,-0.7231810664321072,True,0.6623,0.2954320854253769,True,5.193553870009136,MP_DFPT_real,"Type I (straddling, core confines shell)",1.018613151857484,0.2933868481425158,3.2338038225439623,0.8802062749845514,1.2155204635917008e+16,4.637783769771005,0.6917253552841072,11.453801709487148,2192792.5814551665,1032470.1609139036,0.5527639510022624,Li2O2,NaCO3,Li2O2__NaCO3,1.0589496602492003,1,0,0,0
Li2O2,inorganic,mp-841,NaCO3,inorganic,mp-1120755,1.9743,-0.7231810664321072,True,0.6623,0.2954320854253769,True,5.193553870009136,MP_DFPT_real,"Type I (straddling, core confines shell)",1.018613151857484,0.2933868481425158,5.068366607305213,2.6903286163780926,1036820124557148.0,2.2042900383114787,0.090323817320515,2.6649226217286257,10875116841.40111,2540863.444034094,0.5527639510022624,Li2O2,NaCO3,Li2O2__NaCO3,0.42568460343983444,1,0,0,0
Li2O2,inorganic,mp-841,NaCO3,inorganic,mp-1120755,1.9743,-0.7231810664321072,True,0.6623,0.2954320854253769,True,5.193553870009136,MP_DFPT_real,"Type I (straddling, core confines shell)",1.018613151857484,0.2933868481425158,2.015168222309824,1.029582827243975,7.464365110355826e+17,4.650340430616091,1.5907228012236576,131.77267367281823,5217171.788756373,228306.88204354024,0.5527639510022624,Li2O2,NaCO3,Li2O2__NaCO3,2.119825357879018,1,0,0,0
Li2O2,inorganic,mp-841,NaCO3,inorganic,mp-1120755,1.9743,-0.7231810664321072,True,0.6623,0.2954320854253769,True,5.193553870009136,MP_DFPT_real,"Type I (straddling, core confines shell)",1.018613151857484,0.2933868481425158,5.570485823075648,1.64123994750448,2.9134733615222605e+18,2.1239722677347364,0.9148423035183982,269.6005776255969,172576364.53493893,113117.68080617144,0.5527639510022624,Li2O2,NaCO3,Li2O2__NaCO3,2.4307208183504505,1,0,0,0
Na4Sn3S8,inorganic,mp-29626,KGe2N3,inorganic,mp-1029404,1.6505999999999998,-1.0852800493403447,True,1.5813932356728788,-0.9592594461148468,True,11.440889886666668,MP_DFPT_real,Type II (staggered),0.1260206032254979,-0.0568138388983768,5.397395824900572,2.4022345807768684,1.5002106372402788e+18,2.557997125417737,0.1814419043330422,5.46144550302522,1.484885453560872e-05,74851.13996574008,,Na4Sn3S8,KGe2N3,Na4Sn3S8__KGe2N3,0.737307604408464,0,0,1,0
Na4Sn3S8,inorganic,mp-29626,KGe2N3,inorganic,mp-1029404,1.6505999999999998,-1.0852800493403447,True,1.5813932356728788,-0.9592594461148468,True,11.440889886666668,MP_DFPT_real,Type II (staggered),0.1260206032254979,-0.0568138388983768,2.1243857622605966,2.603486212497099,8.516372809722209e+18,2.320039528890097,0.2016108537902012,7.346722269316626,4.765729527726898e-05,34333.01741217673,,Na4Sn3S8,KGe2N3,Na4Sn3S8__KGe2N3,0.8660936223701589,0,0,1,0
Na4Sn3S8,inorganic,mp-29626,KGe2N3,inorganic,mp-1029404,1.6505999999999998,-1.0852800493403447,True,1.5813932356728788,-0.9592594461148468,True,11.440889886666668,MP_DFPT_real,Type II (staggered),0.1260206032254979,-0.0568138388983768,4.742459216625381,2.2564896043541176,1060134204380518.0,1.957501546928692,0.0144141962094816,2.175819517170061,6.683726718016393e-06,987727.2600000426,,Na4Sn3S8,KGe2N3,Na4Sn3S8__KGe2N3,0.33762286807213127,0,0,1,0
Na4Sn3S8,inorganic,mp-29626,KGe2N3,inorganic,mp-1029404,1.6505999999999998,-1.0852800493403447,True,1.5813932356728788,-0.9592594461148468,True,11.440889886666668,MP_DFPT_real,Type II (staggered),0.1260206032254979,-0.0568138388983768,5.950398610898182,1.124730721300922,3158874252299825.0,2.828814728857373,0.04022996072568,3.0920484296360304,1.023899048192111e-06,797633.774686249,,Na4Sn3S8,KGe2N3,Na4Sn3S8__KGe2N3,0.49024628749692567,0,0,1,0
K2In12Se19,inorganic,mp-21836,K2Zn3Se4,inorganic,mp-1232308,0.8491,-1.389213273708175,True,1.947163534275828,-1.4855045617528255,True,13.405951279999917,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.0962912880446504,-1.0017722462311776,2.4358819670378984,1.140017423101903,2.360073458910728e+17,2.95032238827984,0.538625381519306,63.45340639969063,5222368.733948576,333653.1146114043,,K2In12Se19,K2Zn3Se4,K2In12Se19__K2Zn3Se4,1.8024549414957975,0,1,0,0
K2In12Se19,inorganic,mp-21836,K2Zn3Se4,inorganic,mp-1232308,0.8491,-1.389213273708175,True,1.947163534275828,-1.4855045617528255,True,13.405951279999917,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.0962912880446504,-1.0017722462311776,5.197075556970487,2.298491922742133,3240359578698052.5,1.1644932925750908,0.061496678567887,4.728061767841382,3891680574.077336,1877925.057100816,,K2In12Se19,K2Zn3Se4,K2In12Se19__K2Zn3Se4,0.6746831415740123,0,1,0,0
K2In12Se19,inorganic,mp-21836,K2Zn3Se4,inorganic,mp-1232308,0.8491,-1.389213273708175,True,1.947163534275828,-1.4855045617528255,True,13.405951279999917,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.0962912880446504,-1.0017722462311776,2.1874643721761826,1.7848051783467298,4.6464552730442656e+17,3.382621510389646,0.6880693056454831,88.69709643706612,210947868.6386152,263493.155915204,,K2In12Se19,K2Zn3Se4,K2In12Se19__K2Zn3Se4,1.9479094031237252,0,1,0,0
K2In12Se19,inorganic,mp-21836,K2Zn3Se4,inorganic,mp-1232308,0.8491,-1.389213273708175,True,1.947163534275828,-1.4855045617528255,True,13.405951279999917,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.0962912880446504,-1.0017722462311776,1.6440544484928896,2.832905984179518,1.030894546907562e+16,1.5265454852358027,0.1212685903865139,7.4095481385955475,9826338062.990215,1117240.5011701,,K2In12Se19,K2Zn3Se4,K2In12Se19__K2Zn3Se4,0.8697917239174979,0,1,0,0
K4Ge(PSe3)4,inorganic,mp-1195433,Ge(PbS2)2,inorganic,mp-560370,1.4017000000000002,-0.8195176119772283,True,2.0277000000000003,-0.6995005786960617,True,53.294284437134,penn_model_estimated,Type II (staggered),0.1200170332811665,-0.7460170332811666,5.414032946448353,1.11334240259237,7.356868915177558e+18,3.9621000595454,1.7511091847290232,374.3597854836551,210.43007962526968,74390.59746403246,,K4Ge(PSe3)4,Ge(PbS2)2,K4Ge(PSe3)4__Ge(PbS2)2,2.573289189744038,0,0,1,0
K4Ge(PSe3)4,inorganic,mp-1195433,Ge(PbS2)2,inorganic,mp-560370,1.4017000000000002,-0.8195176119772283,True,2.0277000000000003,-0.6995005786960617,True,53.294284437134,penn_model_estimated,Type II (staggered),0.1200170332811665,-0.7460170332811666,2.9482828902452027,2.5620490335331816,5.030136771803238e+18,3.504738066522046,1.3989685454301035,210.0802152365644,1074547.6592928683,95446.16831001751,,K4Ge(PSe3)4,Ge(PbS2)2,K4Ge(PSe3)4__Ge(PbS2)2,2.3223851536997278,0,0,1,0
K4Ge(PSe3)4,inorganic,mp-1195433,Ge(PbS2)2,inorganic,mp-560370,1.4017000000000002,-0.8195176119772283,True,2.0277000000000003,-0.6995005786960617,True,53.294284437134,penn_model_estimated,Type II (staggered),0.1200170332811665,-0.7460170332811666,1.8328907696995245,2.8823644822837853,2.198902626548736e+16,4.884298573613883,0.6274582119505596,9.64802706792102,6940780.332827956,719152.1062172992,,K4Ge(PSe3)4,Ge(PbS2)2,K4Ge(PSe3)4__Ge(PbS2)2,0.9844385132281082,0,0,1,0
K4Ge(PSe3)4,inorganic,mp-1195433,Ge(PbS2)2,inorganic,mp-560370,1.4017000000000002,-0.8195176119772283,True,2.0277000000000003,-0.6995005786960617,True,53.294284437134,penn_model_estimated,Type II (staggered),0.1200170332811665,-0.7460170332811666,3.5347427156487035,1.8469537501480429,7.465541215706191e+18,4.283104187266244,1.6875376734469147,314.1156195650243,15205.513312903557,80506.62166972816,,K4Ge(PSe3)4,Ge(PbS2)2,K4Ge(PSe3)4__Ge(PbS2)2,2.497089532457851,0,0,1,0
Na2CaSn2(GeO4)3,inorganic,mp-677095,GaBr3,inorganic,mp-30953,2.3158000000000003,-1.7298859295660023,True,3.3559,-1.2496642939963394,True,3.3679128733333337,MP_DFPT_real,Type II (staggered),0.4802216355696629,-1.5203216355696627,3.95823481582546,2.0173599491119703,1.9879333797413328e+17,4.592637789090446,1.8028692382494944,54.15474527301748,9988211268.922474,353170.3144133087,,Na2CaSn2(GeO4)3,GaBr3,Na2CaSn2(GeO4)3__GaBr3,1.7336365173896653,0,0,1,0
Na2CaSn2(GeO4)3,inorganic,mp-677095,GaBr3,inorganic,mp-30953,2.3158000000000003,-1.7298859295660023,True,3.3559,-1.2496642939963394,True,3.3679128733333337,MP_DFPT_real,Type II (staggered),0.4802216355696629,-1.5203216355696627,2.0630237317397366,0.5516003184590483,2.0043497694817404e+16,3.2492357906563214,0.705276502290143,19.19971553720747,9728967191.245958,1016833.4177947156,,Na2CaSn2(GeO4)3,GaBr3,Na2CaSn2(GeO4)3__GaBr3,1.2832947942485347,0,0,1,0
Na2CaSn2(GeO4)3,inorganic,mp-677095,GaBr3,inorganic,mp-30953,2.3158000000000003,-1.7298859295660023,True,3.3559,-1.2496642939963394,True,3.3679128733333337,MP_DFPT_real,Type II (staggered),0.4802216355696629,-1.5203216355696627,1.756676668779865,2.3049460205918333,6306545718140155.0,2.9464386030748626,0.4299814677165219,6.680576375884644,10415910372.014008,1421962.6495971875,,Na2CaSn2(GeO4)3,GaBr3,Na2CaSn2(GeO4)3__GaBr3,0.8248139334437607,0,0,1,0
Na2CaSn2(GeO4)3,inorganic,mp-677095,GaBr3,inorganic,mp-30953,2.3158000000000003,-1.7298859295660023,True,3.3559,-1.2496642939963394,True,3.3679128733333337,MP_DFPT_real,Type II (staggered),0.4802216355696629,-1.5203216355696627,2.04376770959702,0.6613125576193026,3.289032909121968e+16,4.452551010048831,1.1581763585044402,26.220483196753364,10404012006.405972,746665.5824060504,,Na2CaSn2(GeO4)3,GaBr3,Na2CaSn2(GeO4)3__GaBr3,1.41864069070075,0,0,1,0
Na2Se,inorganic,mp-1266,NaCaAs,inorganic,mp-961685,2.0153,-1.410516855958913,True,1.5819,-2.0759488188793447,True,10.713132133264642,MP_DFPT_real,Type II (staggered),-0.6654319629204317,1.0988319629204315,2.918088611192621,0.5277786610022197,1.955923634743984e+18,4.414268543540624,1.3328099987073228,292.8226623572039,6416954.105709836,147740.73109652445,,Na2Se,NaCaAs,Na2Se__NaCaAs,2.4666046849403696,0,0,1,0
Na2Se,inorganic,mp-1266,NaCaAs,inorganic,mp-961685,2.0153,-1.410516855958913,True,1.5819,-2.0759488188793447,True,10.713132133264642,MP_DFPT_real,Type II (staggered),-0.6654319629204317,1.0988319629204315,3.830076519098781,1.5016003055097604,6.825068143447011e+18,4.26125206309497,1.5035257510016142,525.9030566171193,1657670267.424878,85745.18970521145,,Na2Se,NaCaAs,Na2Se__NaCaAs,2.7209056949969344,0,0,1,0
Na2Se,inorganic,mp-1266,NaCaAs,inorganic,mp-961685,2.0153,-1.410516855958913,True,1.5819,-2.0759488188793447,True,10.713132133264642,MP_DFPT_real,Type II (staggered),-0.6654319629204317,1.0988319629204315,4.216561921350023,1.9102258073924447,1.4105223949306158e+18,2.757098120128558,0.7754525077374914,161.64876338229627,10623672438.559502,179845.25023498532,,Na2Se,NaCaAs,Na2Se__NaCaAs,2.208572386594966,0,0,1,0
Na2Se,inorganic,mp-1266,NaCaAs,inorganic,mp-961685,2.0153,-1.410516855958913,True,1.5819,-2.0759488188793447,True,10.713132133264642,MP_DFPT_real,Type II (staggered),-0.6654319629204317,1.0988319629204315,2.643162102355674,1.296252719680104,4.251446850924847e+16,4.0465723219219365,0.600457597921503,23.9998793670786,531801363.3233202,639256.4826476972,,Na2Se,NaCaAs,Na2Se__NaCaAs,1.3802090587806157,0,0,1,0
Zn2(PS3)3,inorganic,mp-27656,Ca6GaN5,inorganic,mp-17875,1.8214,-0.0325996217500756,True,0.8130000000000002,-1.1885931342048712,True,16.00366495333748,MP_DFPT_real,Type III (broken gap),-1.1559935124547955,2.1643935124547955,1.6272490286327457,1.1318947139154831,3880879557926473.5,4.285658400770901,0.2374363395738603,7.012019657696973,10177209702.664854,1604841.60763787,,Zn2(PS3)3,Ca6GaN5,Zn2(PS3)3__Ca6GaN5,0.8458431249370676,0,0,0,1
Zn2(PS3)3,inorganic,mp-27656,Ca6GaN5,inorganic,mp-17875,1.8214,-0.0325996217500756,True,0.8130000000000002,-1.1885931342048712,True,16.00366495333748,MP_DFPT_real,Type III (broken gap),-1.1559935124547955,2.1643935124547955,4.516064660616462,2.415749255983008,1.0539011059783016e+16,1.866997311055612,0.1582555383652971,8.067657304774436,10048791120.464235,1206804.9250154975,,Zn2(PS3)3,Ca6GaN5,Zn2(PS3)3__Ca6GaN5,0.9067474421180232,0,0,0,1
Zn2(PS3)3,inorganic,mp-27656,Ca6GaN5,inorganic,mp-17875,1.8214,-0.0325996217500756,True,0.8130000000000002,-1.1885931342048712,True,16.00366495333748,MP_DFPT_real,Type III (broken gap),-1.1559935124547955,2.1643935124547955,1.967031665585916,0.8708676801398034,7.655277053102933e+16,3.607728208625769,0.494495512207975,36.367353078445554,11066029492.857944,561196.220998161,,Zn2(PS3)3,Ca6GaN5,Zn2(PS3)3__Ca6GaN5,1.5607116929915372,0,0,0,1
Zn2(PS3)3,inorganic,mp-27656,Ca6GaN5,inorganic,mp-17875,1.8214,-0.0325996217500756,True,0.8130000000000002,-1.1885931342048712,True,16.00366495333748,MP_DFPT_real,Type III (broken gap),-1.1559935124547955,2.1643935124547955,4.990844575571506,1.9132261400642256,2.686935658409218e+18,1.4197500883747425,0.4055324688246298,276.7250604214262,9218994442.335394,133735.29862095616,,Zn2(PS3)3,Ca6GaN5,Zn2(PS3)3__Ca6GaN5,2.4420484909440283,0,0,0,1
NaGe,inorganic,mp-29657,Ca2Ti3O8,inorganic,mp-1397126,0.6651999999999998,-1.2118266019536654,True,2.7744205799085475,-2.033571182876112,True,79.03686254666668,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.8217445809224464,-1.287475998986101,5.954809315440248,1.77432765213282,1628569589146314.5,2.4907065197104936,0.0377593959176291,3.95372855509244,10453038786.688086,2201142.953403705,,NaGe,Ca2Ti3O8,NaGe__Ca2Ti3O8,0.5970068493296532,0,1,0,0
NaGe,inorganic,mp-29657,Ca2Ti3O8,inorganic,mp-1397126,0.6651999999999998,-1.2118266019536654,True,2.7744205799085475,-2.033571182876112,True,79.03686254666668,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.8217445809224464,-1.287475998986101,4.570490745972712,2.700733698649428,3.0882351157300623e+18,2.947419978226579,0.3880794264639037,265.1109411927193,10194925869.767776,132290.7314510702,,NaGe,Ca2Ti3O8,NaGe__Ca2Ti3O8,2.4234276515413553,0,1,0,0
NaGe,inorganic,mp-29657,Ca2Ti3O8,inorganic,mp-1397126,0.6651999999999998,-1.2118266019536654,True,2.7744205799085475,-2.033571182876112,True,79.03686254666668,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.8217445809224464,-1.287475998986101,2.5976139737689623,2.4401604216261448,2011254658212827.2,3.10819501970235,0.0515947759504859,3.2240219089792426,9922739858.656143,1920752.53645308,,NaGe,Ca2Ti3O8,NaGe__Ca2Ti3O8,0.5083979844098705,0,1,0,0
NaGe,inorganic,mp-29657,Ca2Ti3O8,inorganic,mp-1397126,0.6651999999999998,-1.2118266019536654,True,2.7744205799085475,-2.033571182876112,True,79.03686254666668,MP_DFPT_real,"Type I (straddling, shell confines core)",-0.8217445809224464,-1.287475998986101,1.5895553833184926,0.5200113046469997,2.424092421331755e+18,1.9467926006068736,0.2143665085825331,332.30048306336136,8953083508.273325,144923.54071607697,,NaGe,Ca2Ti3O8,NaGe__Ca2Ti3O8,2.5215309726106394,0,1,0,0
K2Se3,inorganic,mp-7670,CdI2,inorganic,mp-570437,0.644,-1.0465794936192871,True,2.3367,-0.2581004678619489,True,10.648189696656472,MP_DFPT_real,Type III (broken gap),0.7884790257573382,-2.481179025757338,5.228959965100632,0.5052340706766951,1.9815506668930822e+17,2.3812080374679843,0.5817999905531032,83.2034584826627,9161987957.964554,357623.0161832174,,K2Se3,CdI2,K2Se3__CdI2,1.9201413787993686,0,0,0,1
